Churn,tenure,Contract,MonthlyCharges
False,60,"Month-to-month",106.150
True,10,"Month-to-month",70.100
False,1,"Month-to-month",20.200
False,39,"One year",99.100
False,72,"Two year",73.000
True,49,"Two year",107.950
False,62,"One year",56.150
True,1,"Month-to-month",73.600
True,34,"Month-to-month",97.650
False,3,"Month-to-month",20.700
True,48,"Month-to-month",107.400
True,43,"Month-to-month",55.550
True,6,"Month-to-month",79.050
False,4,"Month-to-month",55.300
False,25,"One year",61.050
True,25,"Month-to-month",102.800
False,51,"Two year",24.950
False,2,"Month-to-month",83.800
False,66,"One year",104.550
False,72,"Two year",89.400
True,9,"Month-to-month",45.150
True,17,"Month-to-month",89.400
False,46,"One year",55.650
True,1,"Month-to-month",68.500
False,11,"Month-to-month",79.500
False,51,"Two year",83.250
False,62,"Two year",81.000
False,23,"One year",20.750
False,28,"One year",82.850
True,3,"Month-to-month",74.750
False,48,"Two year",19.250
True,66,"One year",105.950
False,24,"Two year",78.600
False,19,"Month-to-month",69.600
True,5,"Month-to-month",85.400
False,10,"Two year",53.700
False,5,"Month-to-month",82.750
False,65,"Two year",92.700
False,72,"Two year",84.100
True,7,"Month-to-month",79.700
True,45,"Month-to-month",87.250
False,9,"Month-to-month",68.950
False,70,"Two year",80.700
False,30,"One year",64.500
False,68,"Two year",114.700
False,31,"One year",20.950
False,31,"Month-to-month",25.000
True,1,"Month-to-month",69.350
True,1,"Month-to-month",80.800
False,5,"Month-to-month",80.700
False,35,"One year",54.950
False,71,"Two year",87.950
False,71,"Two year",100.500
False,57,"Two year",69.850
False,8,"Month-to-month",25.250
False,67,"One year",106.600
True,47,"Month-to-month",99.350
False,1,"One year",20.200
False,4,"Month-to-month",20.150
False,16,"Month-to-month",84.900
True,2,"Month-to-month",86.000
False,23,"Month-to-month",54.250
False,12,"Month-to-month",20.500
False,15,"Month-to-month",76.500
False,32,"One year",70.500
False,25,"One year",19.900
False,36,"Two year",19.450
False,72,"Two year",85.300
False,45,"One year",112.200
False,29,"Month-to-month",100.550
False,56,"One year",36.100
True,67,"One year",90.600
False,8,"Month-to-month",51.300
False,68,"Two year",24.550
False,62,"Two year",26.000
False,31,"One year",90.700
False,6,"Month-to-month",20.650
False,8,"Month-to-month",80.000
True,3,"Month-to-month",105.000
False,7,"Month-to-month",50.700
False,68,"One year",101.350
True,7,"Month-to-month",94.700
False,14,"Month-to-month",59.450
True,1,"Month-to-month",69.600
False,55,"Two year",58.600
False,6,"Two year",63.400
False,28,"Month-to-month",19.550
False,13,"Month-to-month",66.400
False,23,"Month-to-month",90.450
False,15,"One year",18.800
False,37,"Month-to-month",26.450
False,23,"One year",24.800
True,1,"Month-to-month",73.550
False,38,"Two year",81.000
False,22,"Two year",25.250
True,38,"Month-to-month",105.000
False,53,"Two year",19.400
False,2,"Month-to-month",45.400
False,72,"Two year",108.300
True,1,"Month-to-month",93.300
False,69,"Two year",54.950
False,35,"Month-to-month",94.550
False,24,"One year",20.800
True,53,"One year",20.800
False,15,"One year",50.750
False,16,"Month-to-month",38.900
False,33,"Month-to-month",79.000
False,3,"Month-to-month",25.000
True,9,"Month-to-month",29.950
False,23,"One year",57.750
True,30,"Month-to-month",99.700
False,51,"One year",23.950
False,60,"Two year",60.800
False,13,"Month-to-month",30.850
False,9,"Month-to-month",21.250
False,14,"Month-to-month",80.900
False,34,"Two year",20.050
False,33,"One year",24.900
False,71,"Two year",76.050
False,16,"Month-to-month",69.650
True,71,"Two year",49.350
False,26,"Month-to-month",98.650
False,49,"One year",97.950
False,45,"Month-to-month",85.700
False,33,"One year",20.600
True,1,"Month-to-month",79.200
False,45,"Two year",95.200
False,1,"Month-to-month",19.100
False,46,"Month-to-month",74.800
False,33,"One year",79.150
False,25,"Month-to-month",69.500
False,17,"One year",54.600
False,32,"Month-to-month",93.400
False,1,"Month-to-month",20.400
True,16,"Month-to-month",49.950
False,1,"Month-to-month",45.300
False,51,"Two year",19.550
False,15,"Month-to-month",94.650
True,50,"Month-to-month",88.050
False,48,"Two year",108.100
False,27,"One year",56.200
False,72,"Two year",20.350
False,70,"Two year",76.950
False,15,"One year",55.200
False,17,"Month-to-month",106.650
True,1,"Month-to-month",44.450
True,25,"Month-to-month",88.950
False,50,"One year",43.050
True,2,"One year",19.300
True,34,"Month-to-month",73.950
False,13,"One year",74.650
True,47,"Month-to-month",109.550
False,6,"Month-to-month",55.000
False,46,"Two year",104.400
False,33,"Two year",61.050
True,1,"Month-to-month",50.500
False,30,"Two year",25.100
False,72,"Two year",109.200
False,24,"Month-to-month",69.450
False,71,"Two year",58.650
False,61,"Two year",25.000
True,14,"Month-to-month",100.550
True,1,"Month-to-month",19.700
False,65,"Two year",104.300
False,23,"One year",81.850
True,1,"Month-to-month",79.550
False,45,"Two year",20.850
False,24,"Month-to-month",60.450
False,18,"Month-to-month",60.600
False,63,"Two year",20.000
False,5,"Month-to-month",20.350
False,6,"Month-to-month",29.450
False,58,"Two year",20.750
False,67,"Two year",65.550
False,12,"Month-to-month",51.250
False,59,"Month-to-month",99.450
True,1,"Month-to-month",55.700
False,2,"Month-to-month",50.950
False,4,"Month-to-month",83.250
False,72,"Two year",85.450
True,5,"Month-to-month",49.200
False,23,"Month-to-month",83.200
False,28,"Month-to-month",96.600
True,30,"One year",85.350
False,5,"Month-to-month",30.500
True,34,"Month-to-month",70.000
False,2,"Month-to-month",97.100
False,14,"Month-to-month",78.850
True,62,"One year",103.750
True,53,"Month-to-month",103.850
False,30,"One year",110.450
False,16,"Month-to-month",20.150
False,72,"Two year",117.150
False,1,"Month-to-month",43.850
True,49,"Month-to-month",99.800
False,67,"Two year",26.300
False,11,"Month-to-month",64.900
True,1,"Month-to-month",70.300
False,1,"Month-to-month",19.900
False,50,"One year",114.350
False,72,"Two year",83.550
False,1,"Month-to-month",30.550
False,48,"Month-to-month",29.500
True,42,"Month-to-month",104.750
False,31,"One year",75.250
True,56,"One year",111.950
False,19,"One year",89.350
False,69,"Two year",79.200
False,7,"Month-to-month",20.350
False,11,"One year",25.200
True,43,"Two year",104.600
True,3,"Month-to-month",74.400
False,56,"Two year",59.500
True,40,"Month-to-month",55.250
False,43,"One year",51.250
True,20,"Month-to-month",98.550
False,63,"One year",70.800
False,60,"Two year",20.950
True,47,"Month-to-month",85.500
True,11,"Month-to-month",102.000
True,1,"Month-to-month",50.550
True,5,"Month-to-month",78.950
False,44,"One year",109.800
False,62,"Two year",84.950
True,14,"Month-to-month",91.650
False,16,"Month-to-month",69.950
False,35,"One year",55.600
False,18,"Month-to-month",101.300
False,70,"Two year",86.450
False,67,"Two year",60.400
False,16,"Two year",20.500
False,11,"Two year",20.400
False,61,"Two year",51.350
False,72,"Two year",88.700
True,1,"Month-to-month",43.300
False,29,"Month-to-month",45.900
False,20,"Month-to-month",50.000
False,5,"Month-to-month",70.050
False,61,"Month-to-month",114.100
True,7,"Month-to-month",74.900
True,36,"Month-to-month",87.550
True,26,"Month-to-month",91.250
False,10,"Month-to-month",29.750
True,5,"Month-to-month",70.050
False,43,"One year",64.850
False,72,"Two year",97.000
False,15,"Month-to-month",85.300
False,65,"Two year",45.250
False,66,"One year",108.100
False,44,"Two year",20.050
False,71,"Two year",89.450
False,27,"One year",85.900
False,14,"Two year",81.950
False,15,"One year",56.150
False,72,"One year",104.150
False,63,"One year",96.000
False,1,"Month-to-month",20.950
False,67,"One year",19.450
False,20,"Month-to-month",80.700
False,47,"One year",94.900
False,70,"Two year",85.950
False,35,"Two year",108.950
False,3,"Month-to-month",20.000
False,67,"Two year",105.050
False,5,"Month-to-month",105.300
False,65,"Two year",19.850
False,72,"Two year",23.550
False,67,"One year",84.800
False,44,"One year",54.000
False,30,"Month-to-month",90.500
False,63,"Two year",80.300
False,42,"Month-to-month",25.100
False,35,"Month-to-month",91.500
False,19,"One year",19.700
False,72,"Two year",103.650
False,42,"Month-to-month",54.500
False,61,"Two year",80.900
False,30,"One year",25.350
False,46,"Two year",19.400
False,58,"Two year",59.750
False,26,"One year",26.000
False,56,"Two year",103.200
True,52,"One year",105.000
True,46,"Month-to-month",85.000
False,49,"Two year",25.250
True,1,"Month-to-month",21.000
True,57,"Month-to-month",104.500
True,1,"Month-to-month",81.700
False,40,"One year",20.400
False,29,"Month-to-month",35.650
True,3,"Month-to-month",19.850
True,53,"One year",106.950
False,24,"One year",74.800
False,24,"One year",50.600
False,2,"Month-to-month",59.000
False,36,"One year",55.800
False,5,"Month-to-month",80.850
False,12,"Month-to-month",49.400
False,18,"Month-to-month",25.550
False,62,"Month-to-month",90.700
True,70,"Two year",98.300
False,66,"One year",104.600
True,61,"Two year",106.600
False,6,"Month-to-month",19.500
False,38,"One year",104.850
False,47,"One year",39.650
False,45,"Two year",24.650
False,51,"One year",25.000
False,56,"One year",107.250
False,2,"Month-to-month",44.900
False,10,"Month-to-month",91.100
True,68,"Month-to-month",89.600
True,13,"Month-to-month",96.650
False,48,"One year",97.050
False,28,"One year",18.250
True,23,"Month-to-month",75.600
False,27,"One year",66.150
False,12,"Two year",21.050
False,15,"Month-to-month",94.000
True,13,"Month-to-month",23.900
False,3,"One year",19.600
False,69,"Two year",105.000
False,12,"Month-to-month",20.300
False,54,"Two year",95.100
True,26,"Month-to-month",60.050
False,24,"One year",84.800
False,2,"Month-to-month",50.200
True,47,"Month-to-month",98.750
False,58,"Month-to-month",100.400
False,64,"Two year",19.450
False,58,"One year",75.200
True,19,"One year",100.000
True,1,"Month-to-month",19.750
False,35,"Month-to-month",100.800
False,8,"Month-to-month",65.500
False,72,"Two year",20.550
False,2,"Month-to-month",74.900
False,67,"Two year",24.650
True,1,"Month-to-month",95.650
False,72,"Two year",113.100
False,11,"Month-to-month",55.050
False,9,"Month-to-month",74.050
True,11,"Month-to-month",20.100
True,7,"Month-to-month",99.250
False,37,"Month-to-month",96.100
False,30,"Month-to-month",55.300
False,24,"Two year",52.500
False,68,"One year",79.600
False,2,"One year",20.450
False,70,"Two year",76.100
False,64,"One year",58.350
False,40,"Month-to-month",67.450
False,30,"One year",97.000
True,1,"Month-to-month",48.950
True,18,"Month-to-month",78.550
True,1,"Month-to-month",84.800
False,32,"Month-to-month",19.400
False,71,"Two year",85.750
False,1,"Month-to-month",50.700
False,18,"Month-to-month",69.500
False,48,"Month-to-month",105.250
False,71,"Two year",20.900
True,4,"Month-to-month",91.650
True,24,"Month-to-month",104.250
False,50,"One year",90.100
True,1,"Month-to-month",75.750
False,44,"Month-to-month",73.850
False,61,"Two year",68.050
False,29,"Month-to-month",89.650
False,12,"Month-to-month",53.750
False,49,"Two year",79.300
True,37,"Month-to-month",96.550
True,26,"Month-to-month",105.750
False,52,"Two year",89.450
False,60,"Two year",84.950
False,72,"Two year",117.350
True,1,"Month-to-month",50.650
True,15,"Month-to-month",74.900
False,40,"One year",89.600
False,29,"Month-to-month",34.300
False,1,"Month-to-month",54.300
True,36,"Month-to-month",99.150
False,65,"Month-to-month",90.650
True,1,"Month-to-month",76.350
False,65,"Two year",84.850
False,72,"Two year",26.000
False,1,"Month-to-month",33.600
False,59,"Month-to-month",89.750
False,5,"Month-to-month",80.200
False,72,"Two year",114.950
False,5,"Month-to-month",55.700
False,56,"One year",21.200
False,23,"Two year",20.900
True,4,"Month-to-month",51.750
False,2,"Month-to-month",80.450
False,11,"One year",20.550
False,53,"Two year",25.100
True,20,"Month-to-month",71.300
False,72,"Two year",19.700
False,26,"One year",56.050
False,31,"One year",59.950
False,19,"One year",48.950
False,48,"One year",58.950
True,5,"Month-to-month",80.000
False,2,"Month-to-month",20.550
True,25,"One year",89.050
False,54,"Two year",79.950
False,68,"Month-to-month",80.350
False,70,"Two year",72.950
False,18,"Month-to-month",44.350
True,3,"Month-to-month",99.000
False,45,"Month-to-month",75.950
True,1,"Month-to-month",42.900
True,1,"Month-to-month",76.000
False,47,"Two year",20.450
True,46,"Month-to-month",80.400
False,70,"Two year",88.550
False,70,"Two year",24.050
False,37,"One year",40.200
False,15,"One year",101.900
False,55,"Month-to-month",81.550
False,58,"One year",45.000
False,43,"One year",56.350
False,9,"Month-to-month",90.100
False,6,"Month-to-month",20.000
False,55,"One year",19.700
False,72,"Two year",25.200
False,8,"Month-to-month",19.200
True,8,"Month-to-month",87.050
False,67,"One year",20.850
False,69,"Two year",20.200
False,44,"One year",54.300
True,1,"Month-to-month",44.400
True,1,"Month-to-month",20.850
False,26,"Month-to-month",79.300
True,39,"Month-to-month",86.300
False,14,"Month-to-month",92.900
True,54,"Month-to-month",79.500
False,49,"Month-to-month",98.700
True,65,"Two year",108.650
False,38,"One year",69.000
True,2,"Month-to-month",68.950
False,60,"Two year",110.600
False,69,"Two year",112.550
False,70,"One year",106.150
False,4,"Month-to-month",55.900
False,14,"One year",54.250
True,1,"Month-to-month",74.900
False,71,"Two year",85.450
False,68,"Two year",102.100
True,20,"Month-to-month",61.600
True,6,"Month-to-month",84.400
False,71,"Two year",99.400
False,66,"Two year",25.300
False,4,"Month-to-month",50.550
False,55,"One year",19.100
False,72,"Two year",24.100
False,18,"Month-to-month",20.450
False,25,"Month-to-month",95.700
False,40,"One year",80.750
False,71,"Two year",24.250
True,29,"Month-to-month",25.100
False,29,"One year",90.100
False,61,"Two year",115.100
False,2,"Month-to-month",20.100
False,56,"Two year",59.800
False,13,"Month-to-month",78.300
False,9,"Month-to-month",75.500
False,7,"Two year",49.650
True,2,"Month-to-month",93.850
False,41,"One year",89.550
False,47,"Two year",59.600
False,30,"One year",19.700
True,35,"Month-to-month",99.050
False,54,"One year",44.100
True,17,"Month-to-month",100.450
False,72,"Two year",110.900
False,24,"Month-to-month",89.250
False,37,"One year",64.650
False,48,"Two year",20.200
False,69,"Two year",104.000
False,31,"Month-to-month",66.400
False,38,"Two year",85.400
False,37,"Month-to-month",40.200
False,4,"Month-to-month",70.200
False,46,"One year",103.150
False,21,"Month-to-month",20.000
False,39,"Month-to-month",106.400
False,17,"One year",79.850
False,54,"Two year",65.300
False,9,"Month-to-month",50.850
True,1,"Month-to-month",45.950
False,3,"Month-to-month",55.800
False,70,"Two year",111.950
True,54,"One year",105.400
True,53,"Month-to-month",101.900
False,30,"One year",19.550
False,48,"One year",99.000
False,62,"Two year",20.050
True,1,"Month-to-month",45.300
True,65,"One year",106.250
False,11,"Month-to-month",78.100
False,66,"One year",20.350
True,3,"Month-to-month",79.400
False,39,"Month-to-month",40.600
False,4,"Month-to-month",35.000
False,12,"Month-to-month",74.150
False,32,"Month-to-month",35.150
True,24,"Month-to-month",98.750
False,70,"One year",95.000
False,72,"Two year",20.250
True,15,"Month-to-month",25.400
False,17,"Month-to-month",74.550
True,8,"Month-to-month",103.350
False,8,"One year",24.400
False,25,"One year",38.100
False,10,"Month-to-month",20.050
False,1,"Month-to-month",20.050
False,72,"Two year",26.450
False,43,"One year",71.900
False,72,"Two year",83.700
False,9,"One year",48.600
False,50,"One year",99.400
False,69,"One year",73.700
False,15,"One year",64.850
False,26,"One year",60.700
False,35,"Month-to-month",25.750
False,21,"One year",71.700
False,52,"Two year",89.250
False,26,"Month-to-month",45.450
False,71,"Two year",47.050
True,33,"Month-to-month",68.250
False,66,"Two year",65.850
False,60,"Two year",19.850
False,72,"Two year",24.650
True,1,"Month-to-month",84.500
False,38,"One year",95.000
True,61,"One year",104.400
False,17,"Month-to-month",78.900
False,46,"Month-to-month",72.800
False,5,"Month-to-month",53.800
False,34,"One year",78.950
